year,month,date,hour,cloud_type,cloud_fraction,p01mm,precip_m,temp_F,temp_C,relh,es,ea,albedo,cumulative,eps_all,lw_down,lw_up,lw_net,datetime,J,LST,Gamma,E0,delta,Et,t_delta_SN,Ccloud,cos_Z,HK_in,HK_star,sw_net,Q_precip,,Qcum,0
2024,May,5/24/2024,0,Scattered,0.375,0,0,55.4,13,14.12,14.98,2.12,0.516718492,382059.0107,0.666730309,253.4593158,380.1526829,-126.6933671,5/24/2024,145,0,2.47884571,0.974020891,0.363137151,0.058115927,-12.13534407,0.25,-0.518151447,0,0,0,0,-126.6933671,#VALUE!,
2024,May,5/24/2024,1,Scattered,0.541666667,0,0,51.8,11,17.8,13.13,2.34,0.515903122,382059.0107,0.667534356,246.7444102,369.6355221,-122.891112,5/24/2024 1:00,145,1,2.47884571,0.974020891,0.363137151,0.058115927,-11.13534407,0.25,-0.499809978,0,0,0,0,-122.891112,#VALUE!,
2024,May,5/24/2024,2,Scattered,0.375,0,0,48.2,9,25.60666667,11.48,2.94,0.515127517,382059.0107,0.669535011,240.5894444,359.3381084,-118.7486641,5/24/2024 2:00,145,2,2.47884571,0.974020891,0.363137151,0.058115927,-10.13534407,0.25,-0.432519217,0,0,0,0,-118.7486641,#VALUE!,
2024,May,5/24/2024,3,Scattered,0.583333333,0,0,46.4,8,27.77,10.73,2.98,0.51438974,382059.0107,0.669659943,237.2409921,354.2708426,-117.0298505,5/24/2024 3:00,145,3,2.47884571,0.974020891,0.363137151,0.058115927,-9.135344073,0.25,-0.320864919,0,0,0,0,-117.0298505,#VALUE!,
2024,May,5/24/2024,4,Broken,0.875,0,0,45.8,7.7,24.07666667,10.49,2.53,0.513687944,382059.0107,0.668195822,235.7135385,352.7611679,-117.0476294,5/24/2024 4:00,145,4,2.47884571,0.974020891,0.363137151,0.058115927,-8.135344073,0.75,-0.172456139,0,0,0,0,-117.0476294,#VALUE!,
2024,May,5/24/2024,5,Broken,0.541666667,0,0,44.6,7,20.40333333,10.02,2.04,0.513020375,382059.0107,0.666426618,232.7544008,349.2573594,-116.5029586,5/24/2024 5:00,145,5,2.47884571,0.974020891,0.363137151,0.058115927,-7.135344073,0.75,0.00259331,2.301971696,1.121013313,1.121013313,0,-115.3819453,#VALUE!,
2024,May,5/24/2024,6,Scattered,0.666666667,0,0,43.4,6.3,21.94333333,9.57,2.1,0.512385364,382059.0107,0.666654984,230.5157718,345.7797171,-115.2639454,5/24/2024 6:00,145,6,2.47884571,0.974020891,0.363137151,0.058115927,-6.135344073,0.25,0.192354097,148.97466,72.64222463,72.64222463,0,-42.62172073,#VALUE!,
2024,May,5/24/2024,7,Scattered,0.375,0,0,43.4,6.3,24.36333333,9.57,2.33,0.511781322,382059.0107,0.667498734,230.8075236,345.7797171,-114.9721935,5/24/2024 7:00,145,7,2.47884571,0.974020891,0.363137151,0.058115927,-5.135344073,0.25,0.383894337,398.6971168,194.6513793,194.6513793,0,79.67918575,#VALUE!,
2024,May,5/24/2024,8,Scattered,0.458333333,0,0,42.8,6,27.71333333,9.35,2.59,0.511206741,382059.0107,0.668398964,230.1279432,344.2972768,-114.1693336,5/24/2024 8:00,145,8,2.47884571,0.974020891,0.363137151,0.058115927,-4.135344073,0.25,0.564160881,543.3482021,265.5849385,265.5849385,0,151.4156049,#VALUE!,
2024,May,5/24/2024,9,Broken,0.541666667,0,0,41.6,5.3,29.9,8.93,2.67,0.510660181,382059.0107,0.668665807,227.9192794,340.8567885,-112.9375091,5/24/2024 9:00,145,9,2.47884571,0.974020891,0.363137151,0.058115927,-3.135344073,0.75,0.720868861,639.8847983,313.1211114,313.1211114,0,200.1836023,#VALUE!,
2024,May,5/24/2024,10,Clear,0.25,0,0,38.6,3.7,33.87666667,7.95,2.69,0.510140278,382059.0107,0.668731822,222.747665,333.0896746,-110.3420096,5/24/2024 10:00,145,10,2.47884571,0.974020891,0.363137151,0.058115927,-2.135344073,0,0.843338886,971.3036482,475.8025351,475.8025351,0,365.4605255,#VALUE!,
2024,May,5/24/2024,11,Clear,0,0,0,37.4,3,36.25666667,7.58,2.75,0.532024955,382059.0107,0.66892825,220.5681427,329.7336341,-109.1654914,5/24/2024 11:00,145,11,2.47884571,0.974020891,0.363137151,0.058115927,-1.135344073,0,0.923224829,1272.2856,595.3979109,595.3979109,0,486.2324195,#VALUE!,
2024,May,5/24/2024,12,Clear,0,0,0,36.2,2.3,44.25,7.23,3.2,0.530463079,382059.0107,0.670330891,218.7980258,326.403018,-107.6049922,5/24/2024 12:00,145,12,2.47884571,0.974020891,0.363137151,0.058115927,-0.135344073,0,0.955082592,1316.18842,617.9990583,617.9990583,0,510.3940661,#VALUE!,
2024,May,5/24/2024,13,Clear,0,0,0,41.6,5.3,44.28666667,8.93,3.96,0.528977377,382059.0107,0.672468012,229.215287,340.8567885,-111.6415015,5/24/2024 13:00,145,13,2.47884571,0.974020891,0.363137151,0.058115927,0.864655927,0,0.936741123,1290.912251,608.0488746,608.0488746,0,496.4073731,#VALUE!,
2024,May,5/24/2024,14,Clear,0,0,0,47,8.3,29.80666667,10.98,3.27,0.527564134,382059.0107,0.670538932,238.5679339,355.7853578,-117.2174239,5/24/2024 14:00,145,14,2.47884571,0.974020891,0.363137151,0.058115927,1.864655927,0,0.869450362,1198.179622,566.0630272,566.0630272,0,448.8456033,#VALUE!,
2024,May,5/24/2024,15,Clear,0,0,0,50,10,13.77666667,12.28,1.69,0.526219815,382059.0107,0.665014622,242.3709233,364.45954,-122.0886167,5/24/2024 15:00,145,15,2.47884571,0.974020891,0.363137151,0.058115927,2.864655927,0,0.757796064,1044.310107,494.7734359,494.7734359,0,372.6848191,#VALUE!,
2024,May,5/24/2024,16,Clear,0.333333333,0,0,53,11.7,7.663333333,13.72,1.05,0.524941059,382059.0107,0.661943156,247.0976699,373.2913737,-126.1937038,5/24/2024 16:00,145,16,2.47884571,0.974020891,0.363137151,0.058115927,3.864655927,0,0.609387284,655.8743733,311.5789852,311.5789852,0,185.3852814,#VALUE!,
2024,May,5/24/2024,17,Overcast,0.875,0,0,54.8,12.7,10.14,14.66,1.49,0.52372467,382059.0107,0.664135212,251.4156753,378.5609781,-127.1453028,5/24/2024 17:00,145,17,2.47884571,0.974020891,0.363137151,0.058115927,4.864655927,1,0.434337835,254.4585953,121.1923514,121.1923514,0,-5.952951365,#VALUE!,
2024,May,5/24/2024,18,Overcast,0.75,0,0,55.4,13,12.58666667,14.98,1.89,0.506797231,382059.0107,0.665839094,253.1205181,380.1526829,-127.0321648,5/24/2024 18:00,145,18,2.47884571,0.974020891,0.363137151,0.058115927,5.864655927,1,0.244577049,170.9668026,84.32130046,84.32130046,0,-42.71086439,#VALUE!,
2024,May,5/24/2024,19,Overcast,0.666666667,0,0,57.2,14,14.12,15.99,2.26,0.506465727,382059.0107,0.667246992,257.2201373,385.4946377,-128.2745004,5/24/2024 19:00,145,19,2.47884571,0.974020891,0.363137151,0.058115927,6.864655927,1,0.053036808,41.07601858,20.27242297,20.27242297,0,-108.0020774,#VALUE!,
2024,May,5/24/2024,20,Scattered,0.666666667,0,0,57.8,14.3,17.30333333,16.34,2.83,0.50615039,382059.0107,0.669186484,259.0475396,387.1081464,-128.0606068,5/24/2024 20:00,145,20,2.47884571,0.974020891,0.363137151,0.058115927,7.864655927,0.25,-0.127229736,0,0,0,0,-128.0606068,#VALUE!,
2024,May,5/24/2024,21,Broken,0.625,0,0,59,15,16.05333333,17.06,2.74,0.505850432,382059.0107,0.668895678,261.4664344,390.8926951,-129.4262607,5/24/2024 21:00,145,21,2.47884571,0.974020891,0.363137151,0.058115927,8.864655927,0.75,-0.283937715,0,0,0,0,-129.4262607,#VALUE!,
2024,May,5/24/2024,22,Broken,0.75,0,0,59,15,14.3,17.06,2.44,0.505565103,382059.0107,0.667886046,261.0717767,390.8926951,-129.8209184,5/24/2024 22:00,145,22,2.47884571,0.974020891,0.363137151,0.058115927,9.864655927,0.75,-0.406407741,0,0,0,0,-129.8209184,#VALUE!,
2024,May,5/24/2024,23,Broken,0.75,0,0,57.2,14,14.3,15.99,2.29,0.505293689,382059.0107,0.6673554,257.2619281,385.4946377,-128.2327096,5/24/2024 23:00,145,23,2.47884571,0.974020891,0.363137151,0.058115927,10.86465593,0.75,-0.486293683,0,0,0,0,-128.2327096,#VALUE!,
2024,May,5/25/2024,0,Overcast,0.666666667,0,0,56.6,13.7,13.90333333,15.65,2.18,0.505035513,382059.0107,0.666953973,256.0344117,383.8861783,-127.8517666,5/25/2024,146,0,2.496059917,0.973669557,0.366307517,0.056434807,-12.13702519,1,-0.515427166,0,0,0,0,-127.8517666,#VALUE!,
2024,May,5/25/2024,1,Overcast,0.666666667,0,0,55.4,13,13.02666667,14.98,1.95,0.504789928,382059.0107,0.666077059,253.2109812,380.1526829,-126.9417017,5/25/2024 1:00,146,1,2.496059917,0.973669557,0.366307517,0.056434807,-11.13702519,1,-0.497192085,0,0,0,0,-126.9417017,#VALUE!,
2024,May,5/25/2024,2,Broken,0.666666667,0,0,54.2,12.3,15.92,14.34,2.28,0.504556321,382059.0107,0.667319351,251.2100252,376.4464867,-125.2364614,5/25/2024 2:00,146,2,2.496059917,0.973669557,0.366307517,0.056434807,-10.13702519,0.75,-0.430061976,0,0,0,0,-125.2364614,#VALUE!,
2024,May,5/25/2024,3,Scattered,0.458333333,0,0,53,11.7,17.08,13.72,2.34,0.504334106,382059.0107,0.667534356,249.1848167,373.2913737,-124.106557,5/25/2024 3:00,146,3,2.496059917,0.973669557,0.366307517,0.056434807,-9.137025193,0.25,-0.318611646,0,0,0,0,-124.106557,#VALUE!,
2024,May,5/25/2024,4,Scattered,0.458333333,0,0,53,11.7,18.36666667,13.72,2.52,0.504122729,382059.0107,0.668161707,249.4190013,373.2913737,-123.8723724,5/25/2024 4:00,146,4,2.496059917,0.973669557,0.366307517,0.056434807,-8.137025193,0.25,-0.17043625,0,0,0,0,-123.8723724,#VALUE!,
2024,May,5/25/2024,5,Scattered,0.458333333,0,0,53.6,12,19.33333333,14.03,2.71,0.503921661,382059.0107,0.668797566,250.709763,374.8664406,-124.1566777,5/25/2024 5:00,146,5,2.496059917,0.973669557,0.366307517,0.056434807,-7.137025193,0.25,0.004366303,4.203706981,2.085367977,2.085367977,0,-122.0713097,#VALUE!,
2024,May,5/25/2024,6,Broken,0.625,0,0,53.6,12,18.9,14.03,2.65,0.5037304,382059.0107,0.668599516,250.6355209,374.8664406,-124.2309198,5/25/2024 6:00,146,6,2.496059917,0.973669557,0.366307517,0.056434807,-6.137025193,0.75,0.193883508,157.4167023,78.12112389,78.12112389,0,-46.10979587,#VALUE!,
2024,May,5/25/2024,7,Broken,0.458333333,0,0,53,11.7,18.41666667,13.72,2.53,0.503548466,382059.0107,0.668195822,249.4317363,373.2913737,-123.8596375,5/25/2024 7:00,146,7,2.496059917,0.973669557,0.366307517,0.056434807,-5.137025193,0.75,0.385200081,370.8556974,184.1118799,184.1118799,0,60.25224241,#VALUE!,
2024,May,5/25/2024,8,Clear,0,0,0,51.2,10.7,18.85,12.84,2.42,0.503375405,382059.0107,0.667816354,245.8078246,368.0769768,-122.2691522,5/25/2024 8:00,146,8,2.496059917,0.973669557,0.366307517,0.056434807,-4.137025193,0,0.565278114,778.7223275,386.7326605,386.7326605,0,264.4635083,#VALUE!,
2024,May,5/25/2024,9,Clear,0,0,0,49.4,9.7,22.36333333,12.01,2.69,0.503210785,382059.0107,0.668731822,242.6944144,362.9174003,-120.2229859,5/25/2024 9:00,146,9,2.496059917,0.973669557,0.366307517,0.056434807,-3.137025193,0,0.721845586,994.4083468,494.011342,494.011342,0,373.7883561,#VALUE!,
2024,May,5/25/2024,10,Scattered,0.375,0,0,47,8.3,25.23,10.98,2.77,0.503028672,382059.0107,0.668993196,238.0179835,355.7853578,-117.7673743,5/25/2024 10:00,146,10,2.496059917,0.973669557,0.366307517,0.056434807,-2.137025193,0.25,0.844232683,876.469625,435.5802735,435.5802735,0,317.8128992,#VALUE!,
2024,May,5/25/2024,11,Scattered,0.375,0,0,46.4,8,28.3,10.73,3.04,0.509645731,382059.0107,0.669845599,237.3067646,354.2708426,-116.964078,5/25/2024 11:00,146,11,2.496059917,0.973669557,0.366307517,0.056434807,-1.137025193,0.25,0.924098926,959.3855528,470.4388015,470.4388015,0,353.4747234,#VALUE!,
2024,May,5/25/2024,12,Scattered,0.25,0,0,46.4,8,31.28,10.73,3.36,0.509175303,382059.0107,0.670802778,237.6458655,354.2708426,-116.6249772,5/25/2024 12:00,146,12,2.496059917,0.973669557,0.366307517,0.056434807,-0.137025193,0.25,0.956001564,1100.664136,540.2331413,540.2331413,0,423.6081641,#VALUE!,
2024,May,5/25/2024,13,Clear,0.25,0,0,47,8.3,31.28,10.98,3.43,0.508727818,382059.0107,0.671005261,238.7338468,355.7853578,-117.051511,5/25/2024 13:00,146,13,2.496059917,0.973669557,0.366307517,0.056434807,0.862974807,0,0.937766482,1079.669715,530.4116968,530.4116968,0,413.3601858,#VALUE!,
2024,May,5/25/2024,14,Clear,0,0,0,47.6,8.7,31.43333333,11.23,3.53,0.508302158,382059.0107,0.671290533,240.1959819,357.8122587,-117.6162769,5/25/2024 14:00,146,14,2.496059917,0.973669557,0.366307517,0.056434807,1.862974807,0,0.870636374,1199.381272,589.733183,589.733183,0,472.1169061,#VALUE!,
2024,May,5/25/2024,15,Scattered,0.458333333,0,0,49.4,9.7,29.91333333,12.01,3.59,0.507897256,382059.0107,0.671459517,243.6843424,362.9174003,-119.2330579,5/25/2024 15:00,146,15,2.496059917,0.973669557,0.366307517,0.056434807,2.862974807,0.25,0.759186044,730.914876,359.6852161,359.6852161,0,240.4521582,#VALUE!,
2024,May,5/25/2024,16,Broken,0.625,0,0,50,10,27.96333333,12.28,3.43,0.507512103,382059.0107,0.671005261,244.5542687,364.45954,-119.9052713,5/25/2024 16:00,146,16,2.496059917,0.973669557,0.366307517,0.056434807,3.862974807,0.75,0.611010648,496.0879974,244.3173346,244.3173346,0,124.4120633,#VALUE!,
2024,May,5/25/2024,17,Broken,0.458333333,0,0,53,11.7,24.325,13.72,3.34,0.507145733,382059.0107,0.670744492,250.3831327,373.2913737,-122.908241,5/25/2024 17:00,146,17,2.496059917,0.973669557,0.366307517,0.056434807,4.862974807,0.75,0.436208095,419.9642344,206.9811649,206.9811649,0,84.0729239,#VALUE!,
2024,May,5/25/2024,18,Scattered,0.458333333,0,0,53.6,12,30.51333333,14.03,4.28,0.502047287,382059.0107,0.673297959,252.3968094,374.8664406,-122.4696312,5/25/2024 18:00,146,18,2.496059917,0.973669557,0.366307517,0.056434807,5.862974807,0.25,0.24669089,237.50442,118.2659703,118.2659703,0,-4.203660915,#VALUE!,
2024,May,5/25/2024,19,Scattered,0.583333333,0,0,55.4,13,26.24666667,14.98,3.93,0.501947439,382059.0107,0.672388282,255.6102095,380.1526829,-124.5424735,5/25/2024 19:00,146,19,2.496059917,0.973669557,0.366307517,0.056434807,6.862974807,0.25,0.055374316,47.04744111,23.43209853,23.43209853,0,-101.1103749,#VALUE!,
2024,May,5/25/2024,20,Scattered,0.541666667,0,0,56,13.3,31.29333333,15.31,4.79,0.501852462,382059.0107,0.674550613,257.5092931,381.7494018,-124.2401087,5/25/2024 20:00,146,20,2.496059917,0.973669557,0.366307517,0.056434807,7.862974807,0.25,-0.124703716,0,0,0,0,-124.2401087,#VALUE!,
2024,May,5/25/2024,21,Broken,0.541666667,0,0,58.4,14.7,27.76333333,16.7,4.64,0.501762116,382059.0107,0.674190449,262.4403389,389.2673639,-126.827025,5/25/2024 21:00,146,21,2.496059917,0.973669557,0.366307517,0.056434807,8.862974807,0.75,-0.281271189,0,0,0,0,-126.827025,#VALUE!,
2024,May,5/25/2024,22,Scattered,0.541666667,0,0,58.4,14.7,23.41333333,16.7,3.91,0.501676177,382059.0107,0.672334937,261.7180486,389.2673639,-127.5493152,5/25/2024 22:00,146,22,2.496059917,0.973669557,0.366307517,0.056434807,9.862974807,0.25,-0.403658285,0,0,0,0,-127.5493152,#VALUE!,
2024,May,5/25/2024,23,Broken,0.458333333,0,0,58.4,14.7,17.24666667,16.7,2.88,0.501594429,382059.0107,0.669345824,260.5544844,389.2673639,-128.7128795,5/25/2024 23:00,146,23,2.496059917,0.973669557,0.366307517,0.056434807,10.86297481,0.75,-0.483524529,0,0,0,0,-128.7128795,#VALUE!,
2024,May,5/26/2024,0,Overcast,0.583333333,0,0,54.8,12.7,15.84,14.66,2.32,0.501516667,382059.0107,0.667463029,252.675457,378.5609781,-125.8855211,5/26/2024,147,0,2.513274123,0.973325946,0.369372832,0.05461528,-12.13884472,1,-0.512786762,0,0,0,0,-125.8855211,#VALUE!,
2024,May,5/26/2024,1,Scattered,0.458333333,0,0,44.6,7,16.29,10.02,1.63,0.501442699,382059.0107,0.664757023,232.1712826,349.2573594,-117.0860768,5/26/2024 1:00,147,1,2.513274123,0.973325946,0.369372832,0.05461528,-11.13884472,0.25,-0.494664238,0,0,0,0,-117.0860768,#VALUE!,
2024,May,5/26/2024,2,Overcast,0.75,0,0,40.4,4.7,61.03,8.52,5.2,0.501372337,382059.0107,0.675503206,228.2717026,337.9283777,-109.6566751,5/26/2024 2:00,147,2,2.513274123,0.973325946,0.369372832,0.05461528,-10.13884472,1,-0.427699071,0,0,0,0,-109.6566751,#VALUE!,
2024,May,5/26/2024,3,Broken,0.541666667,0.254,0.00254,37.4,3,74.05,7.58,5.61,0.501305408,382059.0107,0.676413425,223.0362569,329.7336341,-106.6973772,5/26/2024 3:00,147,3,2.513274123,0.973325946,0.369372832,0.05461528,-9.13884472,0.75,-0.316454827,0,0,0,0,-106.6973772,#VALUE!,
2024,May,5/26/2024,4,Scattered,0.458333333,0,0,38,3.3,88.84,7.76,6.9,0.501241742,382059.0107,0.679047948,224.8795053,331.1688165,-106.2893111,5/26/2024 4:00,147,4,2.513274123,0.973325946,0.369372832,0.05461528,-8.13884472,0.25,-0.168512616,0,0,0,0,-106.2893111,#VALUE!,
2024,May,5/26/2024,5,Broken,0.875,0,0,37.4,3,84.72333333,7.58,6.42,0.501181182,382059.0107,0.678104295,223.5937935,329.7336341,-106.1398406,5/26/2024 5:00,147,5,2.513274123,0.973325946,0.369372832,0.05461528,-7.13884472,0.75,0.006045543,3.5392789,1.765458917,1.765458917,0,-104.3743817,#VALUE!,
2024,May,5/26/2024,6,Broken,0.333333333,0,0,37.4,3,88.84,7.58,6.73,0.501123575,382059.0107,0.678718276,223.7962437,329.7336341,-105.9373904,5/26/2024 6:00,147,6,2.513274123,0.973325946,0.369372832,0.05461528,-6.13884472,0.75,0.195323801,210.0740798,104.8010059,104.8010059,0,-1.13638445,#VALUE!,
2024,May,5/26/2024,7,Clear,0,0,0,36.2,2.3,86.69,7.23,6.27,0.501068777,382059.0107,0.677800971,221.2362826,326.403018,-105.1667354,5/26/2024 7:00,147,7,2.513274123,0.973325946,0.369372832,0.05461528,-5.13884472,0,0.386423157,532.1453961,265.5039533,265.5039533,0,160.3372178,#VALUE!,
2024,May,5/26/2024,8,Clear,0,0,0,35.6,2,88.78666667,7.06,6.27,0.501016652,382059.0107,0.677800971,220.2740385,324.9833622,-104.7093237,5/26/2024 8:00,147,8,2.513274123,0.973325946,0.369372832,0.05461528,-4.13884472,0,0.566320506,779.8829977,389.1486293,389.1486293,0,284.4393056,#VALUE!,
2024,May,5/26/2024,9,Clear,0.125,0,0,34.4,1.3,80.63333333,6.73,5.43,0.50096707,382059.0107,0.67601872,217.4676802,321.6888435,-104.2211633,5/26/2024 9:00,147,9,2.513274123,0.973325946,0.369372832,0.05461528,-3.13884472,0,0.722756141,913.570802,455.9019141,455.9019141,0,351.6807508,#VALUE!,
2024,May,5/26/2024,10,Broken,0.541666667,0,0,34.4,1.3,72.90666667,6.73,4.91,0.500919905,382059.0107,0.674834115,217.0866061,321.6888435,-104.6022374,5/26/2024 10:00,147,10,2.513274123,0.973325946,0.369372832,0.05461528,-2.13884472,0.75,0.845069232,749.5970105,374.1089472,374.1089472,0,269.5067098,#VALUE!,
2024,May,5/26/2024,11,Broken,0.541666667,0,0,33.8,1,72.90666667,6.57,4.79,0.502905238,382059.0107,0.674550613,216.0481746,320.2846018,-104.2364272,5/26/2024 11:00,147,11,2.513274123,0.973325946,0.369372832,0.05461528,-1.13884472,0.75,0.924924344,820.4304414,407.831675,407.831675,0,303.5952478,#VALUE!,
2024,May,5/26/2024,12,Overcast,0.791666667,0,0,33.8,1,69.25,6.57,4.55,0.502763548,382059.0107,0.673971144,215.8625794,320.2846018,-104.4220224,5/26/2024 12:00,147,12,2.513274123,0.973325946,0.369372832,0.05461528,-0.13884472,1,0.956879482,632.3376942,314.4213515,314.4213515,0,209.9993291,#VALUE!,
2024,May,5/26/2024,13,Broken,0.875,0,0,35.6,2,69.25,7.06,4.89,0.502628768,382059.0107,0.674787143,219.2945946,324.9833622,-105.6887676,5/26/2024 13:00,147,13,2.513274123,0.973325946,0.369372832,0.05461528,0.86115528,0.75,0.938756958,549.5822034,273.3463776,273.3463776,0,167.65761,#VALUE!,
2024,May,5/26/2024,14,Overcast,0.875,0,0,39.2,4,66.12666667,8.14,5.38,0.502500562,382059.0107,0.675907741,226.1153318,334.5357926,-108.4204609,5/26/2024 14:00,147,14,2.513274123,0.973325946,0.369372832,0.05461528,1.86115528,1,0.871791791,510.3783778,253.9129561,253.9129561,0,145.4924953,#VALUE!,
2024,May,5/26/2024,15,Scattered,0.25,0,0,45.2,7.3,61.84333333,10.25,6.34,0.502378608,382059.0107,0.677943044,237.7924411,350.7557799,-112.9633388,5/26/2024 15:00,147,15,2.513274123,0.973325946,0.369372832,0.05461528,2.86115528,0.25,0.760547547,875.3249198,435.5804051,435.5804051,0,322.6170663,#VALUE!,
2024,May,5/26/2024,16,Overcast,1,0,0,47.6,8.7,37.91333333,11.23,4.26,0.502262602,382059.0107,0.673247142,240.8960807,357.8122587,-116.916178,5/26/2024 16:00,147,16,2.513274123,0.973325946,0.369372832,0.05461528,3.86115528,1,0.612605337,289.3582999,144.0244473,144.0244473,0,27.10826931,#VALUE!,
2024,May,5/26/2024,17,Broken,0.541666667,0,0,50,10,29.91,12.28,3.67,0.502152253,382059.0107,0.671682373,244.8010485,364.45954,-119.6584915,5/26/2024 17:00,147,17,2.513274123,0.973325946,0.369372832,0.05461528,4.86115528,0.75,0.438047177,388.5585255,193.4429865,193.4429865,0,73.78449501,#VALUE!,
2024,May,5/26/2024,18,Clear,0.25,0,0,51.8,11,28.15666667,13.13,3.7,0.500616631,382059.0107,0.671765236,248.3082938,369.6355221,-121.3272283,5/26/2024 18:00,147,18,2.513274123,0.973325946,0.369372832,0.05461528,5.86115528,0,0.24876892,286.3116652,142.9792839,142.9792839,0,21.6520556,#VALUE!,
2024,May,5/26/2024,19,Clear,0,0,0,50.6,10.3,26.24666667,12.56,3.3,0.500586557,382059.0107,0.670627328,245.4540212,366.0065893,-120.5525682,5/26/2024 19:00,147,19,2.513274123,0.973325946,0.369372832,0.05461528,6.86115528,0,0.057669563,79.41706426,39.66194949,39.66194949,0,-80.89061868,#VALUE!,
2024,May,5/26/2024,20,Clear,0.25,0,0,52.4,11.3,23.83666667,13.43,3.2,0.500557951,382059.0107,0.670330891,248.8261641,371.1990117,-122.3728476,5/26/2024 20:00,147,20,2.513274123,0.973325946,0.369372832,0.05461528,7.86115528,0,-0.122227786,0,0,0,0,-122.3728476,#VALUE!,
2024,May,5/26/2024,21,Clear,0.25,0,0,53.6,12,19.17666667,14.03,2.69,0.500530739,382059.0107,0.668731822,250.6851179,374.8664406,-124.1813227,5/26/2024 21:00,147,21,2.513274123,0.973325946,0.369372832,0.05461528,8.86115528,0,-0.278663421,0,0,0,0,-124.1813227,#VALUE!,
2024,May,5/26/2024,22,Scattered,0.125,0,0,55.4,13,19.68333333,14.98,2.95,0.500504855,382059.0107,0.669566332,254.5374376,380.1526829,-125.6152453,5/26/2024 22:00,147,22,2.513274123,0.973325946,0.369372832,0.05461528,9.86115528,0.25,-0.400976512,0,0,0,0,-125.6152453,#VALUE!,
2024,May,5/26/2024,23,Scattered,0.25,0,0,54.8,12.7,20.45,14.66,3,0.500480232,382059.0107,0.669722058,253.5306373,378.5609781,-125.0303408,5/26/2024 23:00,147,23,2.513274123,0.973325946,0.369372832,0.05461528,10.86115528,0.25,-0.480831623,0,0,0,0,-125.0303408,#VALUE!,
2024,May,5/27/2024,0,Clear,0,0,0,56,13.3,16.61333333,15.31,2.54,0.500456811,382059.0107,0.668229863,255.0963504,381.7494018,-126.6530515,5/27/2024,148,0,2.530488329,0.972990141,0.372332007,0.052660974,-12.14079903,0,-0.510231685,0,0,0,0,-126.6530515,#VALUE!,
2024,May,5/27/2024,1,Clear,0,0,0,54.8,12.7,15.6,14.66,2.29,0.500434532,382059.0107,0.6673554,252.6347129,378.5609781,-125.9262652,5/27/2024 1:00,148,1,2.530488329,0.972990141,0.372332007,0.052660974,-11.14079903,0,-0.492227665,0,0,0,0,-125.9262652,#VALUE!,
2024,May,5/27/2024,2,Clear,0,0,0,52.4,11.3,15.84,13.43,2.13,0.50041334,382059.0107,0.666767826,247.5035579,371.1990117,-123.6954538,5/27/2024 2:00,148,2,2.530488329,0.972990141,0.372332007,0.052660974,-10.14079903,0,-0.425431453,0,0,0,0,-123.6954538,#VALUE!,
