station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
TEX,2024-03-23 18:55,42.80,12.20,28.34,140.00,9.00,0.00,29.95,M,10.00,15.00,BKN,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,36.94,KTEX 231855Z AUTO 14009G15KT 10SM BKN110 06/M11 A2995 RMK AO2,M
TEX,2024-03-23 19:15,42.80,12.20,28.34,180.00,15.00,0.00,29.93,M,10.00,19.00,OVC,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,34.78,KTEX 231915Z AUTO 18015G19KT 10SM OVC100 06/M11 A2993 RMK AO2,M
TEX,2024-03-23 19:35,42.80,12.20,28.34,160.00,8.00,0.00,29.93,M,10.00,M,OVC,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,37.42,KTEX 231935Z AUTO 16008KT 10SM OVC110 06/M11 A2993 RMK AO2,M
TEX,2024-03-23 19:55,42.80,12.20,28.34,180.00,10.00,0.00,29.92,M,10.00,M,OVC,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,36.51,KTEX 231955Z AUTO 18010KT 10SM OVC110 06/M11 A2992 RMK AO2,M
TEX,2024-03-23 20:15,44.60,12.20,26.45,160.00,9.00,0.00,29.90,M,10.00,M,SCT,BKN,OVC,M,6500.00,9000.00,11000.00,M,M,M,M,M,M,M,M,39.18,KTEX 232015Z AUTO 16009KT 120V270 10SM SCT065 BKN090 OVC110 07/M11 A2990 RMK AO2,M
TEX,2024-03-23 20:35,44.60,12.20,26.45,180.00,4.00,0.00,29.90,M,10.00,19.00,SCT,SCT,SCT,M,6500.00,7500.00,12000.00,M,M,M,M,M,M,M,M,42.13,KTEX 232035Z AUTO 18004G19KT 10SM SCT065 SCT075 SCT120 07/M11 A2990 RMK AO2,M
TEX,2024-03-23 20:55,42.80,14.00,30.68,160.00,5.00,0.00,29.89,M,10.00,19.00,SCT,SCT,BKN,M,6500.00,7000.00,9000.00,M,M,M,M,M,M,M,M,39.22,KTEX 232055Z AUTO 16005G19KT 10SM SCT065 SCT070 BKN090 06/M10 A2989 RMK AO2,M
TEX,2024-03-23 21:15,42.80,14.00,30.68,160.00,13.00,0.00,29.88,M,10.00,20.00,SCT,BKN,BKN,M,6000.00,7000.00,9000.00,M,M,M,M,M,M,M,M,35.40,KTEX 232115Z AUTO 16013G20KT 10SM SCT060 BKN070 BKN090 06/M10 A2988 RMK AO2,M
TEX,2024-03-23 21:35,42.80,12.20,28.34,150.00,12.00,0.00,29.86,M,10.00,19.00,SCT,SCT,BKN,M,3900.00,6500.00,8500.00,M,M,M,M,M,M,M,M,35.75,KTEX 232135Z AUTO 15012G19KT 10SM SCT039 SCT065 BKN085 06/M11 A2986 RMK AO2,M
TEX,2024-03-23 21:55,42.80,14.00,30.68,160.00,18.00,0.00,29.85,M,10.00,28.00,BKN,BKN,M,M,7500.00,8500.00,M,M,M,M,M,M,M,M,M,33.97,KTEX 232155Z AUTO 16018G28KT 10SM BKN075 BKN085 06/M10 A2985 RMK AO2,M
TEX,2024-03-23 22:15,42.80,12.20,28.34,160.00,12.00,0.00,29.83,M,10.00,21.00,SCT,SCT,SCT,M,7500.00,8500.00,11000.00,M,M,M,M,M,M,M,M,35.75,KTEX 232215Z AUTO 16012G21KT 130V190 10SM SCT075 SCT085 SCT110 06/M11 A2983 RMK AO2,M
TEX,2024-03-23 22:35,42.80,12.20,28.34,170.00,15.00,0.00,29.81,M,10.00,25.00,SCT,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,34.78,KTEX 232235Z AUTO 17015G25KT 10SM SCT085 06/M11 A2981 RMK AO2,M
TEX,2024-03-23 22:55,41.00,17.60,38.45,160.00,21.00,0.00,29.80,M,10.00,28.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.86,KTEX 232255Z AUTO 16021G28KT 10SM CLR 05/M08 A2980 RMK AO2,M
TEX,2024-03-23 23:15,41.00,17.60,38.45,170.00,16.00,0.00,29.78,M,10.00,28.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.15,KTEX 232315Z AUTO 17016G28KT 10SM CLR 05/M08 A2978 RMK AO2,M
TEX,2024-03-23 23:35,42.80,14.00,30.68,140.00,7.00,0.00,29.78,M,10.00,18.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.94,KTEX 232335Z AUTO 14007G18KT 10SM CLR 06/M10 A2978 RMK AO2,M
TEX,2024-03-23 23:55,42.80,12.20,28.34,0.00,0.00,0.00,29.78,M,10.00,M,SCT,SCT,M,M,6500.00,8500.00,M,M,M,M,M,M,M,M,M,42.80,KTEX 232355Z AUTO 00000KT 10SM SCT065 SCT085 06/M11 A2978 RMK AO2,M
TEX,2024-03-24 00:15,42.80,12.20,28.34,180.00,8.00,0.00,29.77,M,10.00,16.00,SCT,OVC,M,M,6500.00,8500.00,M,M,M,M,M,M,M,M,M,37.42,KTEX 240015Z AUTO 18008G16KT 150V210 10SM SCT065 OVC085 06/M11 A2977 RMK AO2,M
TEX,2024-03-24 00:35,42.80,12.20,28.34,220.00,6.00,0.00,29.77,M,10.00,17.00,BKN,OVC,M,M,6500.00,7500.00,M,M,M,M,M,M,M,M,M,38.54,KTEX 240035Z AUTO 22006G17KT 200V280 10SM BKN065 OVC075 06/M11 A2977 RMK AO2,M
TEX,2024-03-24 00:55,41.00,14.00,32.88,220.00,18.00,0.00,29.77,M,10.00,26.00,SCT,OVC,M,M,5000.00,7000.00,M,M,M,M,M,M,M,M,M,31.60,KTEX 240055Z AUTO 22018G26KT 10SM SCT050 OVC070 05/M10 A2977 RMK AO2,M
TEX,2024-03-24 01:15,39.20,19.40,44.55,210.00,12.00,0.00,29.79,M,10.00,17.00,SCT,SCT,OVC,M,2200.00,3500.00,5500.00,M,M,M,M,M,M,M,M,31.17,KTEX 240115Z AUTO 21012G17KT 10SM SCT022 SCT035 OVC055 04/M07 A2979 RMK AO2,M
TEX,2024-03-24 01:35,35.60,26.60,69.46,170.00,16.00,0.00,29.80,M,5.00,20.00,SCT,BKN,OVC,M,2200.00,3100.00,5000.00,M,-SN,M,M,M,M,M,M,25.11,KTEX 240135Z AUTO 17016G20KT 5SM -SN SCT022 BKN031 OVC050 02/M03 A2980 RMK AO2,M
TEX,2024-03-24 01:55,33.80,28.40,80.36,120.00,15.00,0.00,29.78,M,10.00,M,BKN,BKN,BKN,M,1900.00,2800.00,3800.00,M,-SN,M,M,M,M,M,M,23.11,KTEX 240155Z AUTO 12015KT 10SM -SN BKN019 BKN028 BKN038 01/M02 A2978 RMK AO2,M
TEX,2024-03-24 02:15,33.80,26.60,74.63,120.00,11.00,0.00,29.79,M,10.00,16.00,SCT,SCT,BKN,M,1800.00,2400.00,3000.00,M,-RA,M,M,M,M,M,M,24.74,KTEX 240215Z AUTO 12011G16KT 10SM -RA SCT018 SCT024 BKN030 01/M03 A2979 RMK AO2,M
TEX,2024-03-24 02:35,33.80,26.60,74.63,120.00,12.00,0.00,29.78,M,10.00,M,SCT,BKN,OVC,M,2000.00,2600.00,5000.00,M,M,M,M,M,M,M,M,24.29,KTEX 240235Z AUTO 12012KT 10SM SCT020 BKN026 OVC050 01/M03 A2978 RMK AO2,M
TEX,2024-03-24 02:55,35.60,26.60,69.46,100.00,7.00,0.00,29.77,M,10.00,M,SCT,BKN,OVC,M,2600.00,3800.00,7000.00,M,-RA,M,M,M,M,M,M,29.17,KTEX 240255Z AUTO 10007KT 060V120 10SM -RA SCT026 BKN038 OVC070 02/M03 A2977 RMK AO2,M
TEX,2024-03-24 03:15,35.60,24.80,64.46,100.00,7.00,0.00,29.76,M,10.00,M,SCT,BKN,OVC,M,3000.00,3800.00,6000.00,M,M,M,M,M,M,M,M,29.17,KTEX 240315Z AUTO 10007KT 10SM SCT030 BKN038 OVC060 02/M04 A2976 RMK AO2,M
TEX,2024-03-24 03:35,35.60,24.80,64.46,0.00,0.00,0.00,29.76,M,10.00,M,SCT,BKN,OVC,M,3000.00,3800.00,5000.00,M,M,M,M,M,M,M,M,35.60,KTEX 240335Z AUTO 00000KT 10SM SCT030 BKN038 OVC050 02/M04 A2976 RMK AO2,M
TEX,2024-03-24 03:55,33.80,26.60,74.63,150.00,6.00,0.00,29.76,M,5.00,M,SCT,BKN,OVC,M,1900.00,2600.00,3800.00,M,-SN,M,M,M,M,M,M,27.70,KTEX 240355Z AUTO 15006KT 5SM -SN SCT019 BKN026 OVC038 01/M03 A2976 RMK AO2,M
TEX,2024-03-24 04:15,33.80,28.40,80.36,110.00,7.00,0.00,29.74,M,4.00,M,SCT,SCT,OVC,M,1600.00,2700.00,4500.00,M,-SN,M,M,M,M,M,M,26.97,KTEX 240415Z AUTO 11007KT 4SM -SN SCT016 SCT027 OVC045 01/M02 A2974 RMK AO2,M
TEX,2024-03-24 04:35,33.80,28.40,80.36,130.00,9.00,0.00,29.74,M,3.00,M,SCT,BKN,OVC,M,1500.00,2500.00,4800.00,M,-SN,M,M,M,M,M,M,25.75,KTEX 240435Z AUTO 13009KT 3SM -SN SCT015 BKN025 OVC048 01/M02 A2974 RMK AO2,M
TEX,2024-03-24 04:55,32.00,28.40,86.39,0.00,0.00,0.00,29.73,M,1.75,M,BKN,OVC,M,M,1300.00,2000.00,M,M,-SN,M,M,M,M,M,M,32.00,KTEX 240455Z AUTO 00000KT 1 3/4SM -SN BKN013 OVC020 00/M02 A2973 RMK AO2,M
TEX,2024-03-24 05:15,32.00,30.20,92.97,0.00,0.00,0.00,29.70,M,3.00,M,SCT,BKN,OVC,M,1100.00,2600.00,3400.00,M,-SN,M,M,M,M,M,M,32.00,KTEX 240515Z AUTO 00000KT 3SM -SN SCT011 BKN026 OVC034 00/M01 A2970 RMK AO2,M
TEX,2024-03-24 05:35,32.00,30.20,92.97,230.00,7.00,0.00,29.71,M,10.00,M,SCT,BKN,OVC,M,2500.00,3000.00,3700.00,M,-SN,M,M,M,M,M,M,24.78,KTEX 240535Z AUTO 23007KT 10SM -SN SCT025 BKN030 OVC037 00/M01 A2971 RMK AO2,M
TEX,2024-03-24 05:55,32.00,30.20,92.97,0.00,0.00,0.00,29.70,M,0.75,M,OVC,M,M,M,700.00,M,M,M,SN,M,M,M,M,M,M,32.00,KTEX 240555Z AUTO 00000KT 3/4SM SN OVC007 00/M01 A2970 RMK AO2,M
TEX,2024-03-24 06:15,32.00,30.20,92.97,0.00,0.00,0.00,29.69,M,2.00,M,BKN,BKN,OVC,M,700.00,1200.00,2900.00,M,-SN,M,M,M,M,M,M,32.00,KTEX 240615Z AUTO 00000KT 2SM -SN BKN007 BKN012 OVC029 00/M01 A2969 RMK AO2,M
TEX,2024-03-24 06:35,32.00,28.40,86.39,0.00,0.00,0.00,29.68,M,7.00,M,BKN,OVC,M,M,2300.00,3000.00,M,M,-SN,M,M,M,M,M,M,32.00,KTEX 240635Z AUTO 00000KT 7SM -SN BKN023 OVC030 00/M02 A2968 RMK AO2,M
TEX,2024-03-24 06:55,32.00,26.60,80.22,0.00,0.00,0.00,29.67,M,4.00,M,SCT,OVC,M,M,2400.00,3000.00,M,M,-SN,M,M,M,M,M,M,32.00,KTEX 240655Z AUTO 00000KT 4SM -SN SCT024 OVC030 00/M03 A2967 RMK AO2,M
TEX,2024-03-24 07:15,32.00,28.40,86.39,0.00,0.00,0.00,29.66,M,4.00,M,SCT,SCT,OVC,M,1900.00,2300.00,3300.00,M,-SN,M,M,M,M,M,M,32.00,KTEX 240715Z AUTO 00000KT 4SM -SN SCT019 SCT023 OVC033 00/M02 A2966 RMK AO2,M
TEX,2024-03-24 07:35,32.00,28.40,86.39,0.00,0.00,0.00,29.65,M,2.00,M,BKN,BKN,OVC,M,1700.00,2200.00,3200.00,M,-SN,M,M,M,M,M,M,32.00,KTEX 240735Z AUTO 00000KT 2SM -SN BKN017 BKN022 OVC032 00/M02 A2965 RMK AO2,M
TEX,2024-03-24 07:55,32.00,26.60,80.22,0.00,0.00,0.00,29.64,M,4.00,M,BKN,OVC,M,M,3300.00,3800.00,M,M,-SN,M,M,M,M,M,M,32.00,KTEX 240755Z AUTO 00000KT 4SM -SN BKN033 OVC038 00/M03 A2964 RMK AO2,M
TEX,2024-03-24 08:15,32.00,26.60,80.22,60.00,3.00,0.00,29.62,M,5.00,M,SCT,BKN,OVC,M,2800.00,3600.00,5000.00,M,-SN,M,M,M,M,M,M,28.69,KTEX 240815Z AUTO 06003KT 5SM -SN SCT028 BKN036 OVC050 00/M03 A2962 RMK AO2,M
TEX,2024-03-24 08:35,32.00,24.80,74.44,30.00,3.00,0.00,29.61,M,10.00,M,SCT,BKN,OVC,M,2900.00,4300.00,5000.00,M,-SN,M,M,M,M,M,M,28.69,KTEX 240835Z AUTO 03003KT 10SM -SN SCT029 BKN043 OVC050 00/M04 A2961 RMK AO2,M
TEX,2024-03-24 08:55,32.00,23.00,69.04,100.00,4.00,0.00,29.61,M,10.00,M,SCT,BKN,OVC,M,3600.00,4300.00,5000.00,M,-SN,M,M,M,M,M,M,27.42,KTEX 240855Z AUTO 10004KT 10SM -SN SCT036 BKN043 OVC050 00/M05 A2961 RMK AO2,M
TEX,2024-03-24 09:15,32.00,21.20,63.99,80.00,3.00,0.00,29.58,M,10.00,M,SCT,SCT,BKN,M,2600.00,3700.00,7000.00,M,M,M,M,M,M,M,M,28.69,KTEX 240915Z AUTO 08003KT 10SM SCT026 SCT037 BKN070 00/M06 A2958 RMK AO2,M
TEX,2024-03-24 09:35,32.00,21.20,63.99,240.00,4.00,0.00,29.57,M,10.00,M,SCT,BKN,M,M,4900.00,7000.00,M,M,M,M,M,M,M,M,M,27.42,KTEX 240935Z AUTO 24004KT 10SM SCT049 BKN070 00/M06 A2957 RMK AO2,M
TEX,2024-03-24 09:55,32.00,21.20,63.99,280.00,4.00,0.00,29.55,M,10.00,M,SCT,OVC,M,M,4300.00,4900.00,M,M,M,M,M,M,M,M,M,27.42,KTEX 240955Z AUTO 28004KT 10SM SCT043 OVC049 00/M06 A2955 RMK AO2,M
TEX,2024-03-24 10:15,32.00,21.20,63.99,0.00,0.00,0.00,29.53,M,10.00,M,BKN,OVC,M,M,4300.00,5500.00,M,M,M,M,M,M,M,M,M,32.00,KTEX 241015Z AUTO 00000KT 10SM BKN043 OVC055 00/M06 A2953 RMK AO2,M
TEX,2024-03-24 10:35,32.00,21.20,63.99,0.00,0.00,0.00,29.53,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,32.00,KTEX 241035Z AUTO 00000KT 10SM OVC050 00/M06 A2953 RMK AO2,M
TEX,2024-03-24 10:55,32.00,21.20,63.99,190.00,3.00,0.00,29.52,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,28.69,KTEX 241055Z AUTO 19003KT 10SM OVC050 00/M06 A2952 RMK AO2,M
TEX,2024-03-24 11:15,32.00,21.20,63.99,0.00,0.00,0.00,29.52,M,10.00,M,SCT,BKN,OVC,M,3700.00,4800.00,6000.00,M,M,M,M,M,M,M,M,32.00,KTEX 241115Z AUTO 00000KT 10SM SCT037 BKN048 OVC060 00/M06 A2952 RMK AO2,M
TEX,2024-03-24 11:35,32.00,23.00,69.04,150.00,7.00,0.00,29.51,M,10.00,M,SCT,SCT,OVC,M,3100.00,3700.00,5000.00,M,M,M,M,M,M,M,M,24.78,KTEX 241135Z AUTO 15007KT 10SM SCT031 SCT037 OVC050 00/M05 A2951 RMK AO2,M
TEX,2024-03-24 11:55,32.00,24.80,74.44,110.00,6.00,0.00,29.51,M,10.00,M,SCT,BKN,OVC,M,2900.00,3800.00,5000.00,M,-SN,M,M,M,M,M,M,25.53,KTEX 241155Z AUTO 11006KT 10SM -SN SCT029 BKN038 OVC050 00/M04 A2951 RMK AO2,M
TEX,2024-03-24 12:15,30.20,24.80,80.07,90.00,5.00,0.00,29.49,M,4.00,M,SCT,BKN,OVC,M,3000.00,3600.00,4800.00,M,-SN,M,M,M,M,M,M,24.26,KTEX 241215Z AUTO 09005KT 4SM -SN SCT030 BKN036 OVC048 M01/M04 A2949 RMK AO2,M
TEX,2024-03-24 12:35,30.20,23.00,74.26,0.00,0.00,0.00,29.48,M,10.00,M,SCT,BKN,OVC,M,3100.00,6000.00,8000.00,M,M,M,M,M,M,M,M,30.20,KTEX 241235Z AUTO 00000KT 10SM SCT031 BKN060 OVC080 M01/M05 A2948 RMK AO2,M
TEX,2024-03-24 12:55,30.20,21.20,68.83,0.00,0.00,0.00,29.47,M,10.00,M,SCT,BKN,OVC,M,4300.00,4900.00,8000.00,M,M,M,M,M,M,M,M,30.20,KTEX 241255Z AUTO 00000KT 10SM SCT043 BKN049 OVC080 M01/M06 A2947 RMK AO2,M
TEX,2024-03-24 13:15,32.00,21.20,63.99,130.00,4.00,0.00,29.46,M,10.00,M,OVC,M,M,M,4700.00,M,M,M,M,M,M,M,M,M,M,27.42,KTEX 241315Z AUTO 13004KT 10SM OVC047 00/M06 A2946 RMK AO2,M
TEX,2024-03-24 13:35,30.20,23.00,74.26,130.00,5.00,0.00,29.45,M,10.00,M,SCT,OVC,M,M,4700.00,6000.00,M,M,M,M,M,M,M,M,M,24.26,KTEX 241335Z AUTO 13005KT 10SM SCT047 OVC060 M01/M05 A2945 RMK AO2,M
TEX,2024-03-24 13:55,30.20,23.00,74.26,140.00,3.00,0.00,29.44,M,10.00,M,SCT,BKN,M,M,4900.00,6000.00,M,M,M,M,M,M,M,M,M,26.63,KTEX 241355Z AUTO 14003KT 10SM SCT049 BKN060 M01/M05 A2944 RMK AO2,M
TEX,2024-03-24 14:15,30.20,23.00,74.26,0.00,0.00,0.00,29.44,M,10.00,M,SCT,SCT,SCT,M,4900.00,6000.00,9000.00,M,M,M,M,M,M,M,M,30.20,KTEX 241415Z AUTO 00000KT 10SM SCT049 SCT060 SCT090 M01/M05 A2944 RMK AO2,M
TEX,2024-03-24 14:35,30.20,23.00,74.26,0.00,0.00,0.00,29.43,M,10.00,M,SCT,BKN,BKN,M,4100.00,4700.00,6000.00,M,M,M,M,M,M,M,M,30.20,KTEX 241435Z AUTO 00000KT 10SM SCT041 BKN047 BKN060 M01/M05 A2943 RMK AO2,M
TEX,2024-03-24 14:55,32.00,23.00,69.04,120.00,3.00,0.00,29.43,M,10.00,M,SCT,SCT,BKN,M,4500.00,5000.00,6500.00,M,M,M,M,M,M,M,M,28.69,KTEX 241455Z AUTO 12003KT 10SM SCT045 SCT050 BKN065 00/M05 A2943 RMK AO2,M
TEX,2024-03-24 15:15,32.00,23.00,69.04,240.00,5.00,0.00,29.42,M,10.00,M,SCT,BKN,BKN,M,3300.00,4200.00,4900.00,M,M,M,M,M,M,M,M,26.40,KTEX 241515Z AUTO 24005KT 10SM SCT033 BKN042 BKN049 00/M05 A2942 RMK AO2,M
TEX,2024-03-24 15:35,32.00,24.80,74.44,270.00,5.00,0.00,29.42,M,10.00,M,SCT,OVC,M,M,4000.00,4900.00,M,M,M,M,M,M,M,M,M,26.40,KTEX 241535Z AUTO 27005KT 10SM SCT040 OVC049 00/M04 A2942 RMK AO2,M
TEX,2024-03-24 15:55,32.00,24.80,74.44,280.00,6.00,0.00,29.41,M,2.50,M,SCT,BKN,OVC,M,1700.00,2400.00,4900.00,M,-SN,M,M,M,M,M,M,25.53,KTEX 241555Z AUTO 28006KT 2 1/2SM -SN SCT017 BKN024 OVC049 00/M04 A2941 RMK AO2,M
TEX,2024-03-24 16:15,30.20,24.80,80.07,280.00,3.00,0.00,29.41,M,5.00,M,SCT,BKN,OVC,M,1700.00,2400.00,3500.00,M,-SN,M,M,M,M,M,M,26.63,KTEX 241615Z AUTO 28003KT 5SM -SN SCT017 BKN024 OVC035 M01/M04 A2941 RMK AO2,M
TEX,2024-03-24 16:35,30.20,26.60,86.28,220.00,3.00,0.00,29.41,M,0.50,M,BKN,OVC,M,M,800.00,1200.00,M,M,SN,M,M,M,M,M,M,26.63,KTEX 241635Z AUTO 22003KT 1/2SM SN BKN008 OVC012 M01/M03 A2941 RMK AO2,M
TEX,2024-03-24 16:55,30.20,26.60,86.28,260.00,3.00,0.00,29.41,M,0.75,M,OVC,M,M,M,1000.00,M,M,M,SN,M,M,M,M,M,M,26.63,KTEX 241655Z AUTO 26003KT 3/4SM SN OVC010 M01/M03 A2941 RMK AO2,M
TEX,2024-03-24 17:15,30.20,26.60,86.28,0.00,0.00,0.00,29.41,M,0.25,M,OVC,M,M,M,600.00,M,M,M,+SN,M,M,M,M,M,M,30.20,KTEX 241715Z AUTO 00000KT 1/4SM +SN OVC006 M01/M03 A2941 RMK AO2,M
TEX,2024-03-24 17:35,30.20,26.60,86.28,310.00,3.00,0.00,29.39,M,0.50,M,OVC,M,M,M,400.00,M,M,M,SN,M,M,M,M,M,M,26.63,KTEX 241735Z AUTO 31003KT 1/2SM SN OVC004 M01/M03 A2939 RMK AO2,M
TEX,2024-03-24 17:55,30.20,26.60,86.28,260.00,4.00,0.00,29.39,M,0.50,M,OVC,M,M,M,400.00,M,M,M,-SN,M,M,M,M,M,M,25.32,KTEX 241755Z AUTO 26004KT 1/2SM -SN OVC004 M01/M03 A2939 RMK AO2,M
TEX,2024-03-24 18:15,28.40,26.60,92.86,280.00,13.00,0.00,29.39,M,0.50,M,OVC,M,M,M,200.00,M,M,M,-SN,M,M,M,M,M,M,16.96,KTEX 241815Z AUTO 28013KT 1/2SM -SN OVC002 M02/M03 A2939 RMK AO2,M
TEX,2024-03-24 18:35,28.40,26.60,92.86,280.00,14.00,0.00,29.39,M,0.25,M,OVC,M,M,M,400.00,M,M,M,+SN,M,M,M,M,M,M,16.52,KTEX 241835Z AUTO 28014KT 1/4SM +SN OVC004 M02/M03 A2939 RMK AO2,M
TEX,2024-03-24 18:55,28.40,23.00,79.92,290.00,13.00,0.00,29.39,M,0.50,19.00,BKN,OVC,M,M,400.00,1000.00,M,M,SN,M,M,M,M,M,M,16.96,KTEX 241855Z AUTO 29013G19KT 1/2SM SN BKN004 OVC010 M02/M05 A2939 RMK AO2,M
TEX,2024-03-24 19:15,28.40,23.00,79.92,300.00,11.00,0.00,29.40,M,0.25,15.00,OVC,M,M,M,500.00,M,M,M,+SN,M,M,M,M,M,M,17.92,KTEX 241915Z AUTO 30011G15KT 1/4SM +SN OVC005 M02/M05 A2940 RMK AO2,M
TEX,2024-03-24 19:35,28.40,23.00,79.92,300.00,9.00,0.00,29.41,M,0.25,16.00,OVC,M,M,M,500.00,M,M,M,+SN,M,M,M,M,M,M,19.04,KTEX 241935Z AUTO 30009G16KT 1/4SM +SN OVC005 M02/M05 A2941 RMK AO2,M
TEX,2024-03-24 19:55,28.40,23.00,79.92,310.00,7.00,0.00,29.41,M,0.50,14.00,OVC,M,M,M,700.00,M,M,M,SN,M,M,M,M,M,M,20.39,KTEX 241955Z AUTO 31007G14KT 1/2SM SN OVC007 M02/M05 A2941 RMK AO2,M
TEX,2024-03-24 20:15,30.20,23.00,74.26,290.00,8.00,0.00,29.40,M,0.75,M,OVC,M,M,M,1100.00,M,M,M,SN,M,M,M,M,M,M,21.90,KTEX 242015Z AUTO 29008KT 3/4SM SN OVC011 M01/M05 A2940 RMK AO2,M
TEX,2024-03-24 20:35,30.20,24.80,80.07,290.00,6.00,0.00,29.39,M,0.50,M,OVC,M,M,M,1100.00,M,M,M,-SN,M,M,M,M,M,M,23.36,KTEX 242035Z AUTO 29006KT 1/2SM -SN OVC011 M01/M04 A2939 RMK AO2,M
TEX,2024-03-24 20:55,30.20,24.80,80.07,280.00,6.00,0.00,29.39,M,1.00,M,BKN,BKN,OVC,M,900.00,1700.00,2500.00,M,-SN,M,M,M,M,M,M,23.36,KTEX 242055Z AUTO 28006KT 1SM -SN BKN009 BKN017 OVC025 M01/M04 A2939 RMK AO2,M
TEX,2024-03-24 21:15,30.20,24.80,80.07,310.00,10.00,0.00,29.39,M,0.50,15.00,SCT,OVC,M,M,200.00,700.00,M,M,SN,M,M,M,M,M,M,20.71,KTEX 242115Z AUTO 31010G15KT 1/2SM SN SCT002 OVC007 M01/M04 A2939 RMK AO2,M
TEX,2024-03-24 21:35,30.20,23.00,74.26,300.00,8.00,0.00,29.39,M,0.50,14.00,SCT,OVC,M,M,200.00,900.00,M,M,SN,M,M,M,M,M,M,21.90,KTEX 242135Z AUTO 30008G14KT 1/2SM SN SCT002 OVC009 M01/M05 A2939 RMK AO2,M
TEX,2024-03-24 21:55,28.40,23.00,79.92,290.00,12.00,0.00,29.39,M,0.25,23.00,OVC,M,M,M,600.00,M,M,M,+SN,M,M,M,M,M,M,17.42,KTEX 242155Z AUTO 29012G23KT 1/4SM +SN OVC006 M02/M05 A2939 RMK AO2,M
TEX,2024-03-24 22:15,28.40,24.80,86.18,280.00,15.00,0.00,29.40,M,0.50,M,BKN,OVC,M,M,600.00,1100.00,M,M,-SN,M,M,M,M,M,M,16.11,KTEX 242215Z AUTO 28015KT 1/2SM -SN BKN006 OVC011 M02/M04 A2940 RMK AO2,M
TEX,2024-03-24 22:35,28.40,21.20,74.08,300.00,18.00,0.00,29.41,M,0.75,25.00,BKN,BKN,OVC,M,400.00,900.00,1500.00,M,-SN,M,M,M,M,M,M,15.01,KTEX 242235Z AUTO 30018G25KT 3/4SM -SN BKN004 BKN009 OVC015 M02/M06 A2941 RMK AO2,M
TEX,2024-03-24 22:55,28.40,21.20,74.08,290.00,15.00,0.00,29.43,M,1.00,24.00,SCT,OVC,M,M,1000.00,1700.00,M,M,-SN,M,M,M,M,M,M,16.11,KTEX 242255Z AUTO 29015G24KT 1SM -SN SCT010 OVC017 M02/M06 A2943 RMK AO2,M
TEX,2024-03-24 23:15,26.60,21.20,79.77,290.00,13.00,0.00,29.43,M,0.75,21.00,OVC,M,M,M,1200.00,M,M,M,-SN,M,M,M,M,M,M,14.65,KTEX 242315Z AUTO 29013G21KT 3/4SM -SN OVC012 M03/M06 A2943 RMK AO2,M
TEX,2024-03-24 23:35,26.60,23.00,86.07,280.00,9.00,0.00,29.43,M,0.50,M,OVC,M,M,M,1000.00,M,M,M,SN,M,M,M,M,M,M,16.80,KTEX 242335Z AUTO 28009KT 1/2SM SN OVC010 M03/M05 A2943 RMK AO2,M
TEX,2024-03-24 23:55,26.60,21.20,79.77,300.00,12.00,0.00,29.44,M,0.25,23.00,OVC,M,M,M,500.00,M,M,M,+SN,M,M,M,M,M,M,15.13,KTEX 242355Z AUTO 30012G23KT 1/4SM +SN OVC005 M03/M06 A2944 RMK AO2,M
TEX,2024-03-25 00:15,26.60,21.20,79.77,260.00,3.00,0.00,29.45,M,1.00,M,BKN,OVC,M,M,500.00,1700.00,M,M,-SN,M,M,M,M,M,M,22.52,KTEX 250015Z AUTO 26003KT 1SM -SN BKN005 OVC017 M03/M06 A2945 RMK AO2,M
TEX,2024-03-25 00:35,26.60,23.00,86.07,280.00,11.00,0.00,29.46,M,0.50,M,OVC,M,M,M,500.00,M,M,M,+SN,M,M,M,M,M,M,15.64,KTEX 250035Z AUTO 28011KT 1/2SM +SN OVC005 M03/M05 A2946 RMK AO2,M
TEX,2024-03-25 00:55,26.60,21.20,79.77,340.00,6.00,0.00,29.47,M,0.25,16.00,OVC,M,M,M,500.00,M,M,M,+SN,M,M,M,M,M,M,19.03,KTEX 250055Z AUTO 34006G16KT M1/4SM +SN OVC005 M03/M06 A2947 RMK AO2,M
