station,valid,tmpc,relh,drct,sped,p01m
TEX,2024-01-08 18:35,-9.00,61.77,280.00,13.80,0.00
TEX,2024-01-08 18:55,-9.00,61.77,280.00,17.25,0.00
TEX,2024-01-08 19:15,-9.00,67.05,310.00,10.35,0.00
TEX,2024-01-08 19:35,-8.00,52.60,290.00,12.65,0.00
TEX,2024-01-08 19:55,-8.00,52.60,320.00,6.90,0.00
TEX,2024-01-08 20:15,-8.00,44.48,330.00,4.60,0.00
TEX,2024-01-08 20:35,-8.00,44.48,340.00,8.05,0.00
TEX,2024-01-08 20:55,-8.00,48.39,350.00,3.45,0.00
TEX,2024-01-08 21:15,-8.00,44.48,360.00,4.60,0.00
TEX,2024-01-08 21:35,-8.00,44.48,350.00,9.20,0.00
TEX,2024-01-08 21:55,-8.00,48.39,0.00,0.00,0.00
TEX,2024-01-08 22:15,-8.00,52.60,340.00,6.90,0.00
TEX,2024-01-08 22:35,-8.00,48.39,310.00,8.05,0.00
TEX,2024-01-08 22:55,-9.00,56.86,300.00,11.50,0.00
TEX,2024-01-08 23:15,-9.00,56.86,300.00,9.20,0.00
TEX,2024-01-08 23:35,-10.00,61.51,310.00,8.05,0.00
TEX,2024-01-08 23:55,-10.00,61.51,290.00,6.90,0.00
TEX,2024-01-09 00:15,-10.00,56.58,330.00,4.60,0.00
TEX,2024-01-09 00:35,-11.00,66.58,300.00,4.60,0.00
TEX,2024-01-09 00:55,-11.00,66.58,280.00,10.35,0.00
TEX,2024-01-09 01:15,-11.00,61.25,310.00,6.90,0.00
TEX,2024-01-09 01:35,-11.00,66.58,280.00,6.90,0.00
TEX,2024-01-09 01:55,-11.00,61.25,280.00,6.90,0.00
TEX,2024-01-09 02:15,-11.00,61.25,0.00,0.00,0.00
TEX,2024-01-09 02:35,-11.00,61.25,330.00,5.75,0.00
TEX,2024-01-09 02:55,-12.00,66.35,330.00,4.60,0.00
TEX,2024-01-09 03:15,-12.00,66.35,0.00,0.00,0.00
TEX,2024-01-09 03:35,-12.00,72.12,270.00,9.20,0.00
TEX,2024-01-09 03:55,-12.00,72.12,270.00,10.35,0.00
TEX,2024-01-09 04:15,-12.00,66.35,270.00,9.20,0.00
TEX,2024-01-09 04:35,-12.00,72.12,270.00,8.05,0.00
TEX,2024-01-09 04:55,-13.00,71.92,250.00,8.05,0.00
TEX,2024-01-09 05:15,-13.00,71.92,200.00,4.60,0.00
TEX,2024-01-09 05:35,-13.00,71.92,0.00,0.00,0.00
TEX,2024-01-09 05:55,-13.00,71.92,0.00,0.00,0.00
TEX,2024-01-09 06:15,-15.00,84.68,180.00,3.45,0.00
TEX,2024-01-09 06:35,-14.00,78.01,0.00,0.00,0.00
TEX,2024-01-09 06:55,-15.00,77.84,0.00,0.00,0.00
TEX,2024-01-09 07:15,-15.00,77.84,0.00,0.00,0.00
TEX,2024-01-09 07:35,-15.00,77.84,0.00,0.00,0.00
TEX,2024-01-09 07:55,-15.00,71.50,0.00,0.00,0.00
TEX,2024-01-09 08:15,-16.00,71.29,140.00,6.90,0.00
TEX,2024-01-09 08:35,-15.00,65.62,130.00,8.05,0.00
TEX,2024-01-09 08:55,-16.00,71.29,120.00,6.90,0.00
TEX,2024-01-09 09:15,-16.00,71.29,150.00,5.75,0.00
TEX,2024-01-09 09:35,-16.00,71.29,120.00,5.75,0.00
TEX,2024-01-09 09:55,-16.00,71.29,150.00,5.75,0.00
TEX,2024-01-09 10:15,-16.00,71.29,140.00,4.60,0.00
TEX,2024-01-09 10:35,-16.00,71.29,0.00,0.00,0.00
TEX,2024-01-09 10:55,-16.00,71.29,130.00,6.90,0.00
TEX,2024-01-09 11:15,-16.00,71.29,130.00,6.90,0.00
TEX,2024-01-09 11:35,-15.00,65.62,130.00,4.60,0.00
TEX,2024-01-09 11:55,-16.00,71.29,120.00,4.60,0.00
TEX,2024-01-09 12:15,-16.00,65.38,140.00,5.75,0.00
TEX,2024-01-09 12:55,-16.00,65.38,140.00,5.75,0.00
TEX,2024-01-09 13:15,-16.00,71.29,120.00,3.45,0.00
TEX,2024-01-09 13:35,-16.00,71.29,150.00,5.75,0.00
TEX,2024-01-09 13:55,-16.00,65.38,130.00,6.90,0.00
TEX,2024-01-09 14:15,-15.00,65.62,0.00,0.00,0.00
TEX,2024-01-09 14:35,-15.00,60.18,160.00,5.75,0.00
TEX,2024-01-09 14:55,-15.00,60.18,140.00,6.90,0.00
TEX,2024-01-09 15:15,-14.00,60.45,150.00,5.75,0.00
TEX,2024-01-09 15:35,-13.00,55.73,140.00,4.60,0.00
TEX,2024-01-09 15:55,-13.00,60.72,130.00,4.60,0.00
TEX,2024-01-09 16:15,-12.00,51.41,0.00,0.00,0.00
TEX,2024-01-09 16:35,-11.00,51.71,130.00,3.45,0.00
TEX,2024-01-09 16:55,-10.00,43.85,140.00,4.60,0.00
TEX,2024-01-09 17:15,-8.00,44.48,150.00,5.75,0.00
TEX,2024-01-09 17:35,-8.00,48.39,110.00,3.45,0.00
TEX,2024-01-09 17:55,-6.00,45.10,160.00,3.45,0.00
TEX,2024-01-09 18:15,-5.00,38.45,0.00,0.00,0.00
TEX,2024-01-09 18:35,-3.00,35.98,0.00,0.00,0.25
TEX,2024-01-09 18:55,-4.00,38.77,0.00,0.00,0.25
TEX,2024-01-09 19:15,-3.00,35.98,0.00,0.00,0.00
TEX,2024-01-09 19:35,-3.00,39.08,0.00,0.00,0.00
TEX,2024-01-09 19:55,-2.00,36.29,0.00,0.00,0.00
TEX,2024-01-09 20:15,-2.00,39.39,0.00,0.00,0.51
TEX,2024-01-09 20:35,-2.00,39.39,0.00,0.00,1.52
TEX,2024-01-09 20:55,-1.00,43.04,0.00,0.00,2.03
TEX,2024-01-09 21:15,0.00,36.91,0.00,0.00,1.02
TEX,2024-01-09 21:35,0.00,40.01,0.00,0.00,1.02
TEX,2024-01-09 21:55,0.00,40.01,250.00,4.60,1.02
TEX,2024-01-09 22:15,-2.00,50.17,280.00,3.45,0.00
TEX,2024-01-09 22:35,-1.00,46.62,290.00,6.90,0.00
TEX,2024-01-09 22:55,-2.00,50.17,310.00,5.75,0.00
TEX,2024-01-09 23:15,-2.00,50.17,320.00,5.75,0.00
TEX,2024-01-09 23:35,-2.00,58.75,310.00,9.20,0.00
TEX,2024-01-09 23:55,-3.00,68.40,300.00,5.75,0.00
TEX,2024-01-10 00:15,-4.00,79.62,280.00,3.45,0.00
TEX,2024-01-10 00:35,-4.00,79.62,0.00,0.00,0.00
TEX,2024-01-10 00:55,-4.00,79.62,0.00,0.00,0.00
TEX,2024-01-10 01:15,-4.00,79.62,0.00,0.00,0.00
TEX,2024-01-10 01:35,-3.00,68.40,0.00,0.00,0.00
TEX,2024-01-10 01:55,-3.00,63.27,0.00,0.00,0.00
TEX,2024-01-10 02:15,-3.00,58.49,0.00,0.00,0.00
TEX,2024-01-10 02:35,-3.00,58.49,0.00,0.00,0.00
TEX,2024-01-10 02:55,-3.00,58.49,0.00,0.00,0.00
TEX,2024-01-10 03:15,-3.00,58.49,0.00,0.00,0.00
TEX,2024-01-10 03:35,-3.00,58.49,120.00,3.45,0.00
TEX,2024-01-10 03:55,-3.00,58.49,110.00,3.45,0.00
TEX,2024-01-10 04:15,-5.00,73.51,150.00,4.60,0.00
TEX,2024-01-10 04:35,-4.00,68.18,130.00,6.90,0.00
TEX,2024-01-10 04:55,-5.00,67.96,0.00,0.00,0.00
TEX,2024-01-10 05:15,-4.00,63.03,70.00,3.45,0.00
TEX,2024-01-10 05:35,-5.00,62.78,120.00,4.60,0.00
TEX,2024-01-10 05:55,-5.00,62.78,180.00,4.60,0.00
TEX,2024-01-10 06:15,-3.00,49.88,290.00,3.45,0.00
TEX,2024-01-10 06:35,-3.00,46.02,0.00,0.00,0.00
TEX,2024-01-10 06:55,-4.00,45.71,270.00,3.45,0.00
TEX,2024-01-10 07:15,-4.00,42.11,270.00,12.65,0.00
TEX,2024-01-10 07:35,-4.00,42.11,280.00,9.20,0.00
TEX,2024-01-10 07:55,-4.00,42.11,290.00,6.90,0.00
TEX,2024-01-10 08:15,-4.00,42.11,290.00,4.60,0.00
TEX,2024-01-10 08:35,-5.00,45.41,280.00,9.20,0.00
TEX,2024-01-10 08:55,-5.00,45.41,290.00,9.20,0.00
TEX,2024-01-10 09:15,-5.00,45.41,290.00,10.35,0.00
TEX,2024-01-10 09:35,-5.00,49.29,280.00,10.35,0.00
TEX,2024-01-10 09:55,-5.00,49.29,270.00,10.35,0.00
TEX,2024-01-10 10:15,-5.00,53.47,280.00,12.65,0.00
TEX,2024-01-10 10:35,-5.00,53.47,280.00,13.80,0.00
TEX,2024-01-10 10:55,-5.00,57.96,280.00,10.35,0.00
TEX,2024-01-10 11:15,-6.00,62.53,300.00,12.65,0.00
TEX,2024-01-10 11:35,-6.00,62.53,300.00,11.50,0.00
TEX,2024-01-10 11:55,-6.00,67.73,290.00,13.80,0.00
TEX,2024-01-10 12:15,-7.00,79.16,290.00,9.20,0.00
TEX,2024-01-10 12:35,-7.00,73.13,300.00,5.75,0.00
TEX,2024-01-10 12:55,-7.00,79.16,300.00,9.20,0.00
TEX,2024-01-10 13:15,-7.00,79.16,290.00,11.50,0.00
TEX,2024-01-10 13:35,-7.00,73.13,280.00,13.80,0.00
TEX,2024-01-10 13:55,-7.00,73.13,270.00,13.80,0.00
TEX,2024-01-10 14:15,-7.00,73.13,280.00,12.65,0.00
TEX,2024-01-10 14:35,-8.00,72.93,290.00,19.55,0.00
TEX,2024-01-10 14:55,-8.00,72.93,280.00,21.85,0.00
TEX,2024-01-10 15:15,-8.00,67.28,300.00,16.10,0.00
TEX,2024-01-10 15:35,-8.00,67.28,300.00,18.40,0.00
TEX,2024-01-10 15:55,-8.00,67.28,290.00,12.65,0.00
TEX,2024-01-10 16:15,-8.00,67.28,290.00,11.50,0.00
TEX,2024-01-10 16:35,-8.00,62.02,270.00,8.05,0.00
TEX,2024-01-10 16:55,-7.00,52.89,270.00,5.75,0.00
TEX,2024-01-10 17:15,-7.00,52.89,0.00,0.00,0.00
TEX,2024-01-10 17:35,-7.00,48.69,260.00,9.20,0.00
TEX,2024-01-10 17:55,-7.00,48.69,280.00,6.90,0.00
TEX,2024-01-10 18:15,-7.00,44.79,260.00,6.90,0.00
TEX,2024-01-10 18:35,-7.00,41.17,300.00,3.45,0.00
TEX,2024-01-10 18:55,-7.00,34.71,0.00,0.00,0.00
TEX,2024-01-10 19:15,-6.00,32.15,140.00,3.45,0.00
TEX,2024-01-10 19:35,-6.00,29.48,300.00,3.45,0.00
TEX,2024-01-10 19:55,-6.00,27.02,0.00,0.00,0.00
TEX,2024-01-10 20:15,-6.00,24.74,130.00,3.45,0.00
TEX,2024-01-10 20:35,-5.00,25.04,0.00,0.00,0.00
TEX,2024-01-10 20:55,-5.00,19.18,140.00,3.45,0.00
TEX,2024-01-10 21:15,-5.00,19.18,0.00,0.00,0.00
TEX,2024-01-10 21:35,-4.00,21.27,280.00,5.75,0.00
TEX,2024-01-10 21:55,-3.00,21.55,220.00,4.60,0.00
TEX,2024-01-10 22:15,-3.00,19.74,270.00,10.35,0.00
TEX,2024-01-10 22:35,-3.00,16.51,230.00,10.35,0.00
TEX,2024-01-10 22:55,-3.00,19.74,260.00,12.65,0.00
TEX,2024-01-10 23:15,-3.00,23.52,250.00,12.65,0.00
TEX,2024-01-10 23:35,-5.00,27.33,240.00,14.95,0.00
TEX,2024-01-10 23:55,-5.00,27.33,220.00,17.25,0.00
TEX,2024-01-11 00:15,-5.00,29.80,250.00,14.95,0.00
TEX,2024-01-11 00:35,-5.00,35.34,210.00,11.50,0.00
TEX,2024-01-11 00:55,-5.00,29.80,200.00,5.75,0.00
TEX,2024-01-11 01:15,-5.00,38.45,240.00,6.90,0.00
TEX,2024-01-11 01:35,-5.00,41.80,220.00,9.20,0.00
TEX,2024-01-11 01:55,-5.00,45.41,230.00,11.50,0.00
TEX,2024-01-11 02:15,-5.00,49.29,230.00,9.20,0.00
TEX,2024-01-11 02:35,-5.00,49.29,240.00,11.50,0.00
TEX,2024-01-11 02:55,-5.00,53.47,250.00,8.05,0.00
TEX,2024-01-11 03:15,-5.00,53.47,240.00,16.10,0.00
TEX,2024-01-11 03:35,-5.00,53.47,240.00,13.80,0.00
TEX,2024-01-11 03:55,-5.00,53.47,240.00,12.65,0.00
TEX,2024-01-11 04:15,-5.00,49.29,240.00,13.80,0.00
TEX,2024-01-11 04:35,-5.00,49.29,230.00,11.50,0.00
TEX,2024-01-11 04:55,-5.00,49.29,230.00,10.35,0.00
TEX,2024-01-11 05:15,-5.00,49.29,230.00,13.80,0.00
TEX,2024-01-11 05:35,-5.00,49.29,230.00,14.95,0.00
TEX,2024-01-11 05:55,-5.00,53.47,230.00,12.65,0.00
TEX,2024-01-11 06:15,-5.00,49.29,230.00,14.95,0.00
TEX,2024-01-11 06:35,-4.00,49.59,230.00,18.40,0.00
TEX,2024-01-11 06:55,-4.00,53.75,240.00,11.50,0.00
TEX,2024-01-11 07:15,-5.00,57.96,250.00,11.50,0.00
TEX,2024-01-11 07:35,-3.00,42.42,240.00,13.80,0.00
TEX,2024-01-11 07:55,-3.00,42.42,230.00,14.95,0.00
TEX,2024-01-11 08:15,-4.00,49.59,250.00,18.40,0.00
TEX,2024-01-11 08:35,-4.00,49.59,240.00,18.40,0.00
TEX,2024-01-11 08:55,-4.00,49.59,230.00,19.55,0.00
TEX,2024-01-11 09:15,-4.00,53.75,240.00,21.85,0.00
TEX,2024-01-11 09:35,-5.00,57.96,230.00,9.20,0.00
TEX,2024-01-11 09:55,-5.00,53.47,230.00,11.50,0.00
TEX,2024-01-11 10:15,-5.00,53.47,230.00,11.50,0.00
TEX,2024-01-11 10:35,-5.00,57.96,0.00,0.00,0.00
TEX,2024-01-11 10:55,-5.00,53.47,270.00,4.60,0.00
TEX,2024-01-11 11:15,-6.00,62.53,280.00,9.20,0.00
TEX,2024-01-11 11:35,-6.00,62.53,300.00,3.45,0.00
TEX,2024-01-11 11:55,-6.00,62.53,0.00,0.00,0.00
TEX,2024-01-11 12:15,-6.00,57.69,0.00,0.00,0.00
TEX,2024-01-11 12:35,-6.00,57.69,310.00,5.75,0.00
TEX,2024-01-11 12:55,-7.00,73.13,300.00,9.20,0.00
TEX,2024-01-11 13:15,-7.00,73.13,0.00,0.00,0.00
TEX,2024-01-11 13:35,-7.00,73.13,0.00,0.00,0.00
TEX,2024-01-11 13:55,-8.00,79.00,300.00,3.45,0.00
TEX,2024-01-11 14:15,-8.00,79.00,0.00,0.00,0.00
TEX,2024-01-11 14:35,-8.00,79.00,0.00,0.00,0.00
TEX,2024-01-11 14:55,-8.00,79.00,290.00,9.20,0.00
TEX,2024-01-11 15:15,-8.00,79.00,300.00,6.90,0.00
TEX,2024-01-11 15:35,-8.00,79.00,290.00,11.50,0.00
TEX,2024-01-11 15:55,-8.00,72.93,280.00,14.95,0.00
TEX,2024-01-11 16:15,-9.00,78.84,280.00,16.10,0.00
TEX,2024-01-11 16:35,-9.00,78.84,280.00,14.95,0.00
TEX,2024-01-11 16:55,-9.00,78.84,280.00,16.10,0.00
TEX,2024-01-11 17:15,-9.00,78.84,280.00,11.50,0.00
TEX,2024-01-11 17:35,-9.00,78.84,290.00,8.05,0.00
TEX,2024-01-11 17:55,-9.00,78.84,280.00,6.90,0.00
TEX,2024-01-11 18:15,-10.00,78.68,260.00,8.05,0.00
TEX,2024-01-11 18:35,-10.00,78.68,270.00,9.20,0.00
TEX,2024-01-11 18:55,-9.00,61.77,280.00,10.35,0.00
TEX,2024-01-11 19:15,-9.00,61.77,280.00,8.05,0.00
TEX,2024-01-11 19:35,-8.00,52.60,270.00,11.50,0.00
TEX,2024-01-11 19:55,-8.00,52.60,260.00,16.10,0.00
TEX,2024-01-11 20:15,-9.00,56.86,280.00,12.65,0.00
TEX,2024-01-11 20:35,-10.00,61.51,280.00,12.65,0.00
TEX,2024-01-11 20:55,-10.00,66.82,280.00,14.95,0.00
TEX,2024-01-11 21:15,-10.00,72.53,290.00,10.35,0.00
TEX,2024-01-11 21:35,-10.00,66.82,280.00,9.20,0.00
TEX,2024-01-11 21:55,-10.00,72.53,270.00,16.10,0.00
TEX,2024-01-11 22:15,-11.00,78.51,290.00,16.10,0.00
TEX,2024-01-11 22:35,-11.00,72.33,300.00,9.20,0.00
TEX,2024-01-11 22:55,-11.00,66.58,0.00,0.00,0.00
TEX,2024-01-11 23:15,-10.00,52.01,310.00,6.90,0.00
TEX,2024-01-11 23:35,-11.00,56.30,330.00,6.90,0.00
TEX,2024-01-11 23:55,-11.00,47.46,0.00,0.00,0.00
TEX,2024-01-12 00:15,-11.00,51.71,340.00,4.60,0.00
TEX,2024-01-12 00:35,-12.00,51.41,330.00,6.90,0.00
TEX,2024-01-12 00:55,-12.00,51.41,330.00,3.45,0.00
TEX,2024-01-12 01:15,-12.00,60.99,280.00,12.65,0.00
TEX,2024-01-12 01:35,-12.00,60.99,300.00,10.35,0.00
TEX,2024-01-12 01:55,-12.00,60.99,310.00,9.20,0.00
TEX,2024-01-12 02:15,-12.00,60.99,310.00,5.75,0.00
TEX,2024-01-12 02:35,-13.00,66.11,300.00,6.90,0.00
TEX,2024-01-12 02:55,-13.00,60.72,290.00,8.05,0.00
TEX,2024-01-12 03:15,-13.00,66.11,270.00,6.90,0.00
TEX,2024-01-12 03:35,-13.00,66.11,270.00,5.75,0.00
TEX,2024-01-12 03:55,-13.00,66.11,260.00,5.75,0.00
TEX,2024-01-12 04:15,-13.00,66.11,250.00,4.60,0.00
TEX,2024-01-12 04:35,-13.00,71.92,260.00,5.75,0.00
TEX,2024-01-12 04:55,-13.00,71.92,270.00,3.45,0.00
TEX,2024-01-12 05:15,-13.00,71.92,0.00,0.00,0.00
TEX,2024-01-12 05:35,-13.00,71.92,0.00,0.00,0.00
TEX,2024-01-12 05:55,-13.00,78.18,0.00,0.00,0.00
TEX,2024-01-12 06:15,-13.00,78.18,230.00,3.45,0.00
TEX,2024-01-12 06:35,-13.00,71.92,270.00,6.90,0.00
TEX,2024-01-12 06:55,-14.00,78.01,270.00,9.20,0.00
TEX,2024-01-12 07:15,-14.00,78.01,270.00,8.05,0.00
TEX,2024-01-12 07:35,-14.00,71.71,250.00,4.60,0.00
TEX,2024-01-12 07:55,-14.00,71.71,210.00,4.60,0.00
TEX,2024-01-12 08:15,-14.00,71.71,190.00,4.60,0.00
TEX,2024-01-12 08:35,-14.00,71.71,190.00,4.60,0.00
TEX,2024-01-12 08:55,-14.00,71.71,190.00,3.45,0.00
TEX,2024-01-12 09:15,-14.00,71.71,200.00,3.45,0.00
TEX,2024-01-12 09:35,-15.00,77.84,0.00,0.00,0.00
TEX,2024-01-12 09:55,-15.00,71.50,0.00,0.00,0.00
TEX,2024-01-12 10:15,-15.00,77.84,0.00,0.00,0.00
TEX,2024-01-12 10:35,-15.00,77.84,0.00,0.00,0.00
TEX,2024-01-12 10:55,-15.00,77.84,0.00,0.00,0.00
TEX,2024-01-12 11:15,-16.00,71.29,0.00,0.00,0.00
TEX,2024-01-12 11:35,-16.00,71.29,0.00,0.00,0.00
TEX,2024-01-12 11:55,-16.00,71.29,0.00,0.00,0.00
TEX,2024-01-12 12:15,-16.00,71.29,150.00,3.45,0.00
TEX,2024-01-12 12:35,-15.00,65.62,120.00,4.60,0.00
TEX,2024-01-12 12:55,-15.00,65.62,110.00,4.60,0.00
TEX,2024-01-12 13:15,-15.00,65.62,100.00,4.60,0.00
TEX,2024-01-12 13:35,-15.00,65.62,0.00,0.00,0.00
TEX,2024-01-12 13:55,-15.00,65.62,0.00,0.00,0.00
TEX,2024-01-12 14:15,-14.00,65.87,130.00,3.45,0.00
TEX,2024-01-12 14:35,-15.00,71.50,0.00,0.00,0.00
TEX,2024-01-12 14:55,-14.00,71.71,0.00,0.00,0.00
TEX,2024-01-12 15:15,-14.00,71.71,0.00,0.00,0.00
TEX,2024-01-12 15:35,-14.00,71.71,150.00,3.45,0.00
TEX,2024-01-12 15:55,-14.00,71.71,130.00,4.60,0.00
TEX,2024-01-12 16:15,-13.00,66.11,120.00,4.60,0.00
TEX,2024-01-12 16:35,-13.00,66.11,0.00,0.00,0.00
TEX,2024-01-12 16:55,-12.00,60.99,0.00,0.00,0.00
TEX,2024-01-12 17:15,-12.00,60.99,0.00,0.00,0.00
TEX,2024-01-12 17:35,-11.00,56.30,0.00,0.00,0.00
TEX,2024-01-12 17:55,-11.00,56.30,0.00,0.00,0.00
TEX,2024-01-12 18:15,-10.00,43.85,140.00,3.45,0.00
TEX,2024-01-12 18:35,-9.00,44.16,0.00,0.00,0.00
TEX,2024-01-12 18:55,-8.00,40.85,290.00,4.60,0.00
TEX,2024-01-12 19:15,-8.00,44.48,290.00,6.90,0.00
TEX,2024-01-12 19:35,-7.00,41.17,290.00,10.35,0.00
TEX,2024-01-12 19:55,-7.00,41.17,280.00,11.50,0.00
TEX,2024-01-12 20:15,-7.00,41.17,290.00,11.50,0.00
TEX,2024-01-12 20:35,-7.00,44.79,270.00,3.45,0.00
TEX,2024-01-12 20:55,-7.00,44.79,0.00,0.00,0.00
TEX,2024-01-12 21:15,-7.00,41.17,270.00,13.80,0.00
TEX,2024-01-12 21:35,-6.00,38.13,290.00,12.65,0.00
TEX,2024-01-12 21:55,-7.00,41.17,320.00,6.90,0.00
TEX,2024-01-12 22:15,-7.00,44.79,290.00,10.35,0.00
TEX,2024-01-12 22:35,-7.00,44.79,290.00,6.90,0.00
TEX,2024-01-12 22:55,-7.00,44.79,300.00,10.35,0.00
TEX,2024-01-12 23:15,-7.00,48.69,300.00,10.35,0.00
TEX,2024-01-12 23:35,-7.00,48.69,290.00,11.50,0.00
TEX,2024-01-12 23:55,-7.00,48.69,300.00,8.05,0.00
TEX,2024-01-13 00:15,-7.00,48.69,0.00,0.00,0.00
TEX,2024-01-13 00:35,-6.00,48.99,290.00,4.60,0.00
TEX,2024-01-13 00:55,-6.00,48.99,260.00,5.75,0.00
TEX,2024-01-13 01:15,-6.00,48.99,0.00,0.00,0.00
TEX,2024-01-13 01:35,-6.00,48.99,250.00,3.45,0.00
TEX,2024-01-13 01:55,-6.00,48.99,0.00,0.00,0.00
TEX,2024-01-13 02:15,-6.00,48.99,260.00,3.45,0.00
TEX,2024-01-13 02:35,-6.00,53.18,300.00,5.75,0.00
TEX,2024-01-13 02:55,-6.00,57.69,250.00,6.90,0.00
TEX,2024-01-13 03:15,-6.00,57.69,280.00,6.90,0.00
TEX,2024-01-13 03:35,-6.00,57.69,280.00,11.50,0.00
TEX,2024-01-13 03:55,-6.00,57.69,280.00,10.35,0.00
TEX,2024-01-13 04:15,-6.00,57.69,280.00,10.35,0.00
TEX,2024-01-13 04:35,-5.00,53.47,260.00,9.20,0.00
TEX,2024-01-13 04:55,-5.00,53.47,270.00,11.50,0.00
TEX,2024-01-13 05:15,-5.00,57.96,270.00,6.90,0.00
TEX,2024-01-13 05:35,-5.00,57.96,280.00,12.65,0.00
TEX,2024-01-13 05:55,-5.00,57.96,270.00,13.80,0.00
TEX,2024-01-13 06:15,-5.00,53.47,280.00,11.50,0.00
TEX,2024-01-13 06:35,-5.00,53.47,280.00,12.65,0.00
TEX,2024-01-13 06:55,-5.00,53.47,280.00,11.50,0.00
TEX,2024-01-13 07:15,-5.00,53.47,290.00,9.20,0.00
TEX,2024-01-13 07:35,-5.00,53.47,290.00,10.35,0.00
TEX,2024-01-13 07:55,-6.00,57.69,290.00,13.80,0.00
TEX,2024-01-13 08:15,-5.00,53.47,290.00,13.80,0.00
TEX,2024-01-13 08:35,-5.00,53.47,290.00,11.50,0.00
TEX,2024-01-13 08:55,-6.00,57.69,290.00,13.80,0.00
TEX,2024-01-13 09:15,-6.00,57.69,300.00,13.80,0.00
TEX,2024-01-13 09:35,-6.00,57.69,290.00,12.65,0.00
TEX,2024-01-13 09:55,-6.00,57.69,280.00,8.05,0.00
TEX,2024-01-13 10:15,-6.00,57.69,280.00,6.90,0.00
TEX,2024-01-13 10:35,-6.00,57.69,280.00,13.80,0.00
TEX,2024-01-13 10:55,-6.00,57.69,0.00,0.00,0.00
TEX,2024-01-13 11:15,-6.00,57.69,300.00,8.05,0.00
TEX,2024-01-13 11:35,-6.00,57.69,280.00,10.35,0.00
TEX,2024-01-13 11:55,-6.00,53.18,310.00,8.05,0.00
TEX,2024-01-13 12:15,-6.00,53.18,280.00,9.20,0.00
TEX,2024-01-13 12:35,-6.00,53.18,310.00,9.20,0.00
TEX,2024-01-13 12:55,-6.00,57.69,0.00,0.00,0.00
TEX,2024-01-13 13:15,-6.00,57.69,300.00,6.90,0.00
TEX,2024-01-13 13:35,-7.00,62.28,280.00,3.45,0.00
TEX,2024-01-13 13:55,-7.00,62.28,290.00,10.35,0.00
TEX,2024-01-13 14:15,-7.00,62.28,290.00,9.20,0.00
TEX,2024-01-13 14:35,-7.00,62.28,280.00,14.95,0.00
TEX,2024-01-13 14:55,-7.00,62.28,310.00,5.75,0.00
TEX,2024-01-13 15:15,-7.00,62.28,310.00,4.60,0.00
TEX,2024-01-13 15:35,-7.00,57.41,290.00,8.05,0.00
TEX,2024-01-13 15:55,-7.00,57.41,270.00,8.05,0.00
TEX,2024-01-13 16:15,-6.00,53.18,250.00,3.45,0.00
TEX,2024-01-13 16:35,-6.00,53.18,270.00,3.45,0.00
TEX,2024-01-13 16:55,-5.00,49.29,280.00,4.60,0.00
TEX,2024-01-13 17:15,-5.00,45.41,270.00,11.50,0.00
TEX,2024-01-13 17:35,-5.00,45.41,280.00,12.65,0.00
TEX,2024-01-13 17:55,-4.00,42.11,260.00,11.50,0.00
TEX,2024-01-13 18:15,-4.00,42.11,250.00,6.90,0.00
TEX,2024-01-13 18:35,-4.00,42.11,280.00,8.05,0.00
TEX,2024-01-13 18:55,-4.00,38.77,250.00,9.20,0.00
TEX,2024-01-13 19:15,-4.00,38.77,270.00,6.90,0.00
TEX,2024-01-13 19:35,-4.00,35.66,0.00,0.00,0.00
TEX,2024-01-13 19:55,-4.00,32.78,260.00,9.20,0.00
TEX,2024-01-13 20:15,-3.00,33.09,0.00,0.00,0.00
TEX,2024-01-13 20:35,-3.00,33.09,270.00,10.35,0.00
TEX,2024-01-13 20:55,-3.00,30.42,270.00,8.05,0.00
TEX,2024-01-13 21:15,-2.00,28.25,270.00,8.05,0.00
TEX,2024-01-13 21:35,-3.00,30.42,300.00,4.60,0.00
TEX,2024-01-13 21:55,-3.00,27.94,270.00,5.75,0.00
TEX,2024-01-13 22:15,-3.00,30.42,0.00,0.00,0.00
TEX,2024-01-13 22:35,-3.00,30.42,0.00,0.00,0.00
TEX,2024-01-13 22:55,-3.00,33.09,0.00,0.00,0.00
TEX,2024-01-13 23:15,-3.00,30.42,150.00,5.75,0.00
TEX,2024-01-13 23:35,-3.00,30.42,150.00,4.60,0.00
TEX,2024-01-13 23:55,-3.00,33.09,0.00,0.00,0.00
TEX,2024-01-14 00:15,-3.00,33.09,0.00,0.00,0.00
TEX,2024-01-14 00:35,-3.00,39.08,0.00,0.00,0.00
TEX,2024-01-14 00:55,-4.00,58.22,140.00,5.75,0.00
TEX,2024-01-14 01:15,-5.00,79.47,130.00,4.60,0.00
TEX,2024-01-14 01:35,-6.00,85.74,140.00,4.60,0.00
TEX,2024-01-14 01:55,-6.00,85.74,120.00,3.45,0.00
TEX,2024-01-14 02:15,-6.00,85.74,0.00,0.00,0.00
TEX,2024-01-14 02:35,-6.00,92.63,0.00,0.00,0.00
TEX,2024-01-14 02:55,-6.00,92.63,0.00,0.00,0.00
TEX,2024-01-14 03:15,-6.00,92.63,0.00,0.00,0.00
TEX,2024-01-14 03:35,-6.00,92.63,0.00,0.00,0.00
TEX,2024-01-14 03:55,-6.00,92.63,0.00,0.00,0.00
